MONTH,DAY,STID,TMAX,TMIN,TAVG,DMAX,DMIN,DAVG,HMAX,HMIN,HAVG,VDEF,9AVG,HDEG,CDEG,HTMX,WCMN,PDIR,PDFQ,SDIR,SDFQ,WSMX,WSMN,WSPD,WDEV,WMAX,2MAX,2MIN,2AVG,2DEV,PMAX,PMIN,PAVG,MSLP,AMAX,ATOT,RAIN,RNUM,RMAX
11,2,ELRE,56.21,28.75,40.53,31.25,19.29,27.44,94.13,23.61,64.87,3.98,43.31,22.52,0,-996,20.26,15,27.37,8,19.34,13.14,0.96,6.61,2.45,16.52,9.19,0,3.32,1.61,29.01,28.77,28.9,30.38,714.6,16.71,0,0,0
11,3,ELRE,68.25,32.47,48.32,38.66,26.81,33.6,85.65,30.03,60.2,5.97,49.23,14.64,0,-996,25.25,8,60.76,7,30.9,23.89,5.57,12.21,5.12,32.53,17.96,1.69,7.93,4.7,28.77,28.46,28.59,30.05,696.03,16.07,0,0,0
11,4,ELRE,64.02,32.51,48.76,44.39,31.63,39.98,97.99,47.44,73.72,3.91,50.67,16.74,0,-996,29.22,1,36.94,2,14.93,11.95,0,6.69,3.01,16.88,8.68,0,3.82,2.66,28.7,28.45,28.53,29.99,674.4,15.47,0,0,0
11,5,ELRE,65.25,33.15,50.63,49,31.74,40.85,95.89,45.64,71.1,4.49,51.2,15.8,0,-996,27.17,-996,-999,-996,-999,11.6,0,5.8,3.37,16.08,8.53,0,3.41,2.7,28.81,28.7,28.75,30.22,664.88,14.9,0,0,0
11,6,ELRE,67.64,44.16,59,62.48,41.6,55.67,98.59,72.92,89.09,1.95,58.97,9.1,0,-996,36.1,-996,-999,-996,-999,27.2,0,8.19,5.22,33.98,19.35,0,5.43,4.11,28.73,28.58,28.67,30.13,627.02,-996,0.51,18,1.8
11,7,ELRE,44.26,30.6,34.6,41.55,20.87,27.68,96.66,51.75,76.82,1.55,35.02,27.57,0,-996,17.39,0,83.68,1,15.97,28.27,4,16.67,6.49,39.82,20.78,0.06,11.26,5.19,29.02,28.73,28.94,30.42,335.31,4.53,0.21,20,0.24
11,8,ELRE,50.16,28.11,38.01,33.61,20.12,25.88,92,35.37,64.16,3.2,38.8,25.86,0,-996,24.55,-996,-999,-996,-999,9.31,0,4.96,2.09,12.2,6.44,0,2.75,1.86,29.01,28.78,28.9,30.38,571.98,8.47,0,0,0
11,9,ELRE,72.7,31.17,50.96,49.38,28.64,41.83,94.41,37.93,74.18,4.81,51.83,13.07,0,-996,28.09,9,50,8,34.72,14.43,2.34,8.34,2.52,18.48,10.74,0,5.17,2.61,28.78,28.57,28.66,30.12,669.97,15.31,0,0,0
11,10,ELRE,73.02,42.55,56.22,56.64,42,50.81,99.27,53.75,84.04,3.48,57.19,7.21,0,-996,39.16,7,54.86,8,30.9,15.19,3.43,8.53,2.81,20.18,11.06,0,5.41,2.86,28.58,28.36,28.47,29.92,700.38,12.89,0,0,0
11,11,ELRE,55.36,18.41,30.95,51.64,5.83,23.77,95.83,49.81,75.39,1.35,31.16,28.11,0,-996,2.6,-996,-999,-996,-999,-996,-996,-996,-996,44.29,-996,-996,-996,-996,29.19,28.38,28.87,30.34,308.52,3.92,0.01,1,0.12
11,12,ELRE,34.02,10.56,21.92,14.1,5.05,9.38,86.94,29.27,60.77,1.84,22.54,42.71,0,-996,0.34,8,24.83,0,20.98,16.97,1.4,7.87,2.76,21.85,11.52,1,4.93,1.93,29.19,28.76,29.05,30.53,674.89,15.4,0,0,0
11,13,ELRE,52.32,20.64,34.18,23.52,12.19,16.82,83.25,25.08,52.22,3.92,35.4,28.52,0,-996,10.58,8,74.38,9,10.68,27.47,0.93,13.51,6.77,36.1,20.58,0,9.1,5.79,28.76,28.49,28.6,30.07,645.71,14.67,0,0,0
11,14,ELRE,53.89,23.95,37.95,34.42,20.33,28.48,92.1,45.13,70.69,2.9,40.98,26.08,0,-996,16.37,1,31.97,0,24.54,17.34,0,7.69,3.93,22.57,12.43,0,4.54,3.44,28.94,28.66,28.85,30.32,634.21,14.27,0,0,0
11,15,ELRE,59.56,24.27,40.74,37.45,22.69,30.36,96.93,35.29,70.98,3.75,43.05,23.09,0,-996,18.9,-996,-999,-996,-999,12.36,0,6.41,3.29,16.15,9.17,0,3.71,3.03,28.94,28.75,28.85,30.32,641.89,14.49,0,0,0
11,16,ELRE,64.24,32.28,47.86,36.1,29.02,32.74,88.47,32.2,59.18,5.81,48.09,16.74,0,-996,25.36,7,68.4,8,31.6,21.12,7.26,12.59,3.77,29.37,16.23,3.73,8.83,3.39,28.75,28.51,28.63,30.09,635.86,12.87,0,0,0
11,17,ELRE,61.84,34.36,47.15,38.99,28.45,34.03,89.02,33.02,62.92,4.93,49.93,16.9,0,-996,29.05,0,36.36,7,12,24.92,0,9.99,5.91,31.5,18.03,0,6.26,4.89,28.63,28.53,28.58,30.04,618.3,13.71,0,0,0
11,18,ELRE,73.24,35.26,52.93,41.23,30.13,36.33,85.18,27.89,57.11,7.62,56.17,10.75,0,-996,32.53,10,42.14,11,20.71,20.56,1.24,8.29,4.2,27.69,14.98,0,4.61,4.12,28.55,28.35,28.44,29.89,612.08,13.63,0,0,0
11,19,ELRE,76.19,36.56,56.12,43.53,33.54,38.91,92.86,25.94,58.3,8.82,57.9,8.62,0,-996,32.9,-996,-999,-996,-999,19.46,0,9.42,5.23,27.18,14.84,0,6.02,4.68,28.52,28.38,28.44,29.9,619.17,13.7,0,0,0
11,20,ELRE,72.75,54.93,60.92,61.48,42.03,55.75,97.58,59.08,83.81,3.01,61.1,1.16,0,-996,-996,7,52.78,8,43.06,27.25,4.36,15.48,4.44,35.08,20.42,2.34,11.22,3.54,28.39,28.3,28.36,29.81,813.33,6.24,0.49,26,1.56
11,21,ELRE,63,38.56,47.7,60.9,36.5,44.56,97.06,79.46,88.8,1.21,47.87,14.22,0,-996,28.51,1,31.6,0,29.17,20.94,3.54,14.45,2.93,28.14,14.67,1.37,10.01,2.16,28.66,28.39,28.55,30.01,303.1,3,0.04,4,0.12
11,22,ELRE,38.68,30.62,35.91,37.1,29.48,34.08,96.91,86.97,93.03,0.5,36.06,30.35,0,-996,25.99,15,39.02,0,33.8,20.58,1.59,10.43,3.51,26.08,14.43,0,7.08,2.76,28.72,28.61,28.66,30.12,191.4,2.74,0.18,10,0.36
11,23,ELRE,54.84,26.9,39.22,38.36,25.96,33.02,97.2,48.72,80.32,2.14,41.9,24.13,0,-996,20.95,12,45.14,14,19.79,13.16,3.12,7.55,2.07,18.19,10.09,0,4.27,2.31,28.63,28.55,28.59,30.05,701.19,13.28,0.01,1,0.12
11,24,ELRE,71.37,31.83,47.73,38.07,28.23,33.62,89.26,23.34,63.58,6.01,50.48,13.4,0,-996,25.93,8,22.57,10,19.44,16.9,2.9,9.47,2.94,21.99,12.76,0.05,5.45,3.11,28.57,28.23,28.42,29.88,623.27,13.74,0,0,0
11,25,ELRE,60.22,27.03,43.37,42.75,25.9,35.92,97.39,48,77.44,3.01,46.82,21.37,0,-996,20.62,-996,-999,-996,-999,13.63,0,4.96,3.35,17.54,10.08,0,2.99,2.76,28.23,28.12,28.18,29.62,620.05,13.21,0,0,0
11,26,ELRE,67.93,34.28,48.58,45.59,14.57,33.53,98.83,18.37,62.3,5.92,49.53,13.9,0,-996,26.21,13,20.75,10,19.62,36.98,0,14.54,8.73,49.55,26.51,0,9.72,6.77,28.54,27.98,28.11,29.56,652.82,9.47,0,0,0
11,27,ELRE,44.63,28.09,36.58,29.64,21.6,25.04,79.82,41.7,63.76,2.84,36.77,28.64,0,-996,19.08,15,30.25,1,22.42,20.11,1.08,8.84,4.86,26.96,13.77,0,5.55,3.89,28.89,28.54,28.78,30.25,700.91,10.19,0,0,0
11,28,ELRE,40.15,35.47,37.99,39.94,30.25,36.97,99.23,72.06,96.15,0.29,37.94,27.19,0,-996,27.39,3,18.55,6,17.82,12.39,0.4,7.25,2.43,16.88,8.53,0,4.87,2.15,28.89,28.73,28.8,30.27,120.43,1.55,0.3,29,0.24
11,29,ELRE,49.98,40.04,43.5,49.98,39.83,43.42,100,98.73,99.72,0.03,43.45,19.99,0,-996,34.01,7,51.4,6,22.73,15.62,1.58,7.87,2.26,19.95,11.59,0.01,5.61,1.76,28.74,28.27,28.53,29.99,110.87,1.69,0.1,10,0.12
11,30,ELRE,61.41,34.22,48.75,49.35,19.57,33.32,100,21.21,61.96,5.16,49.69,17.18,0,-996,27.9,11,23.26,12,17.36,33.42,3.81,14.81,8.14,45.59,24.45,0.63,9.9,6.44,28.48,28.17,28.28,29.73,605.57,13.41,0,0,0
12,1,ELRE,51.04,31.76,39.87,27.04,20.06,23.39,67.11,35.65,52.35,4.25,40.33,23.6,0,-996,22.52,14,53.47,15,36.46,24.63,6.92,15.06,4.16,32.23,17.58,2.71,10.12,3.6,28.79,28.47,28.64,30.1,595.64,12.94,0,0,0
12,2,ELRE,49.51,24.74,36.9,29.3,20.05,25.37,91.62,36.35,65.08,3.03,38.62,27.87,0,-996,17.09,8,31.02,7,20.8,13.16,0.76,7.71,2.74,18.79,9.15,0,4.48,2.09,28.85,28.53,28.72,30.19,507.98,8.44,0,0,0
12,3,ELRE,60.08,29.36,43,35.07,25.05,31.35,89.76,37.27,65.75,3.95,45.63,20.28,0,-996,23.48,8,22.11,15,18.25,14.29,1.98,8.58,3.17,19.37,10.41,0,5.33,2.9,28.6,28.43,28.51,29.97,594.59,12.13,0,0,0
12,4,ELRE,65.34,31.05,48.19,38.94,27.93,34.35,90.29,31.24,61.96,5.52,50.42,16.81,0,-996,24.68,13,31.46,7,20.22,11.24,0.82,6.23,2.33,14.1,8.56,0,3.33,1.71,28.65,28.49,28.57,30.03,555.23,8.45,0,0,0
12,5,ELRE,67.86,39.77,53.42,44.99,34.12,39.21,85,37.75,60.16,6.22,54.38,11.19,0,-996,36.05,8,30.21,7,20.49,16.48,2.3,8.94,2.87,21.92,11.18,0,5.78,2.71,28.54,28.32,28.41,29.86,563.46,12.15,0,0,0
12,6,ELRE,49.48,26.89,40.54,43.84,24.77,33.69,93.28,59.41,77.04,2.15,41.93,26.82,0,-996,23.83,0,48.2,15,46.04,21.99,1.31,12.79,5.93,32.82,15.25,0,8.48,4.8,28.9,28.54,28.8,30.27,609.82,9.37,0,0,0
12,7,ELRE,57.69,23.97,40.21,36.62,21.53,29.89,94.5,36.29,70.36,3.49,42.65,24.17,0,-996,18.55,8,49.62,7,17.18,15.37,0,7.51,3.84,19.8,10.85,0,4.71,3.36,28.88,28.53,28.74,30.21,617.04,11,0.01,1,0.12
12,8,ELRE,64.29,41.85,49.91,45.55,36.62,41.62,92.35,46.49,74.35,3.59,51.2,11.93,0,-996,35.4,8,54.42,9,22.61,16.66,0.42,9.66,3.72,21.63,12.62,0,6.28,3.31,28.52,28.14,28.3,29.75,395.96,5.86,0,0,0
12,9,ELRE,55.71,30.93,41,43.18,15.62,28.83,89.26,47.24,62.31,3.23,42.15,21.68,0,-996,23.03,0,38.89,15,16.32,30.04,3.45,14.09,6.91,41.72,21.68,0,9.25,5.59,28.73,28.13,28.42,29.88,347.3,4.06,0,0,0
12,10,ELRE,47.05,23.74,32.42,24.7,11.39,18.07,91.25,24.83,59.63,3.05,34.44,29.6,0,-996,16.08,8,16.91,7,16.55,9.08,1.24,5.03,1.56,10.82,5.61,0,2.34,1.16,28.93,28.72,28.83,30.31,599.17,11.27,0,0,0
12,11,ELRE,53.62,21.52,38.09,36.65,17.16,27.93,87.13,44.97,68.12,3.01,38.76,27.43,0,-996,12.48,8,71.88,9,21.53,21.12,3,12.37,4.5,27.56,15.61,0,8.44,4.09,28.98,28.74,28.88,30.35,600.73,11.41,0,0,0
12,12,ELRE,54.66,31.99,42.8,36.79,29.87,33.55,94.42,47.84,71.21,3.09,43.71,21.67,0,-996,26.66,8,78.32,9,17.13,26.51,1.59,13.52,6.19,35.3,20.71,0,9.24,5.48,28.75,28.52,28.63,30.1,563.69,11.96,0,0,0
12,13,ELRE,61.11,28.53,42.75,42.15,27.81,34.4,98.53,33.19,76.21,3.23,45.96,20.18,0,-996,26.37,-996,-999,-996,-999,9.01,0.02,4.3,2.01,12.42,6.02,0,2.15,1.6,28.52,28.35,28.42,29.88,588.05,11.37,0,0,0
12,14,ELRE,45.86,29,38.09,34.36,27.45,31.76,95.89,62.28,78.48,1.84,39.54,27.57,0,-996,22.31,0,25.35,2,21.88,13.66,3.47,7.37,2.06,20.24,9.19,0,4.15,2.01,28.49,28.36,28.42,29.87,543.91,5.45,0,0,0
12,15,ELRE,33.64,28.42,31.46,33.53,27.53,30.88,100,92.57,97.7,0.14,31.48,33.97,0,-996,18.4,15,29.51,2,27.43,18.77,4.74,10.86,3.26,23.38,13.22,1.52,7.32,2.57,28.54,28.31,28.41,29.86,105.16,1.68,0.02,2,0.12
12,16,ELRE,31.09,21.51,27.93,28.67,20.24,25.62,99.76,80.84,91.07,0.48,27.88,38.7,0,-996,11.96,15,54.17,0,43.75,23.35,8.07,14.85,3.3,30.91,16.09,3.73,10.17,2.64,28.83,28.49,28.66,30.12,247.08,2.76,0,0,0
12,17,ELRE,47.77,17.22,28.76,28.11,14.04,19.35,95.41,30.04,72,2.15,32.54,32.51,0,-996,6.6,14,29.82,13,27.72,13.82,1.44,7.51,2.21,18.99,9.94,0,4.11,2.11,28.95,28.83,28.89,30.36,570.87,12.01,0.01,1,0.12
12,18,ELRE,56.73,20.06,34.83,23.71,9.28,15.7,78.41,15.07,51.67,4.54,38.28,26.61,0,-996,10.7,8,31.65,12,19.42,11.57,1.44,6.75,2.19,14.47,6.86,0,3.27,1.57,28.91,28.79,28.84,30.32,577.13,12.39,0,0,0
12,19,ELRE,57.34,22.88,38.7,21.7,10.32,16.79,79.14,16.28,45.81,5.4,40.01,24.89,0,-996,14.96,8,62.85,9,17.01,23.82,4.15,10.95,4.15,31.34,18.03,0.45,6.9,3.94,28.81,28.7,28.75,30.22,748.66,12.59,0,0,0
12,20,ELRE,55.67,36.85,43.78,41.01,20.6,31.29,97.54,47.41,62.4,3.78,43.7,18.74,0,-996,28.57,8,43.4,7,38.54,18.57,5.86,11.78,2.59,23.76,14.09,4.23,8.44,2.14,28.84,28.71,28.76,30.23,547.27,9.74,0,0,0
12,21,ELRE,49.48,31.79,41.09,41.94,31.31,38.52,99.4,62.2,91.33,0.89,41.33,24.37,0,-996,25.72,7,22.88,10,17.71,9.48,0.38,5.21,1.89,12.86,6.73,0.06,3.23,1.39,28.9,28.79,28.84,30.31,576.79,6.06,0,0,0
12,22,ELRE,46.04,30.09,37.1,41.27,29.85,35.43,100,70.48,94.18,0.55,37.52,26.93,0,-996,24.07,8,32.64,9,22.22,12.01,4.52,7.57,1.52,16.59,9.5,1.4,4.98,1.79,28.84,28.66,28.76,30.22,614.56,8.71,0,0,0
12,23,ELRE,61.52,27.03,42.84,41.11,26.57,34.28,99.78,33.41,75.65,3.32,43.86,20.73,0,-996,19.93,8,59.38,7,31.25,18.25,3.3,10.06,3.42,22.08,13.44,0,6.42,3.25,28.66,28.53,28.59,30.05,590.67,10.01,0.01,1,0.12
12,24,ELRE,69.42,38.05,51.16,38.28,29.68,34.03,89.91,23.42,57.12,7.04,51.92,11.26,0,-996,31.24,8,48.96,7,37.15,20.51,2.25,12.43,3.79,26.96,15.45,0.18,8.47,3.42,28.54,28.37,28.45,29.9,614.52,10.77,0,0,0
12,25,ELRE,69.28,41.66,54.08,47.1,34.06,38.69,83.14,32.48,58.52,6.87,54.74,9.53,0,-996,37.92,8,51.04,7,24.65,17.29,2.49,11.71,2.52,22.79,13.06,0,7.99,2.48,28.44,28.32,28.37,29.82,642.84,11.39,0,0,0
12,26,ELRE,62.76,34.56,46.33,47.57,31.26,37.51,99.94,34.32,74.55,3.4,47.37,16.34,0,-996,27.53,0,42.44,9,22.14,12.82,0.41,8.35,2.76,16.44,9.26,0,5.36,2.32,28.71,28.43,28.57,30.03,735.4,9.66,0,0,0
12,27,ELRE,53.44,34.61,40.4,50.23,30.5,38.26,99.6,78.47,92.19,0.66,40.3,20.98,0,-996,27.27,1,31.71,2,28.22,16.21,1.56,7.38,2.65,23.09,11.92,0,5.12,2.02,28.72,28.39,28.6,30.07,237.14,2.22,0.1,7,0.24
12,28,ELRE,58.57,36.65,53.65,58.2,35.13,52.04,99.11,85.34,94.23,0.76,54.45,17.39,0,-996,29.93,7,36.11,9,22.57,21.97,3.74,13.68,4.18,30.33,16.76,0.28,9.74,3.7,28.39,28.09,28.22,29.67,208.3,1.64,1.27,41,1.92
12,29,ELRE,45.62,28.5,37.24,38.13,24.89,29.66,97.48,47.02,75.68,2.04,38.15,27.94,0,-996,20.82,13,55.56,14,25,19.69,4.67,11.25,3.64,26.31,14.26,1.65,7.2,3.31,28.52,28.25,28.38,29.83,621.33,11.24,0.01,1,0.12
12,30,ELRE,48.52,23.93,34.36,26.45,18.66,22.73,87.52,31.49,66.1,2.84,36.38,28.77,0,-996,14.68,13,60.76,14,21.88,19.62,5.68,10.62,3.98,26.08,14.37,2.14,6.49,3.77,28.73,28.51,28.63,30.09,582.91,12.51,0,0,0
12,31,ELRE,52.88,20.26,34.34,27.94,10.04,21,88.94,19.08,63.81,3.36,37.26,28.43,0,-996,11.38,13,25.35,12,23.96,13.35,4.1,7.99,1.55,18.12,10.07,1.9,4.46,1.55,28.78,28.55,28.68,30.14,641.8,12.13,0,0,0
9,18,SPEN,90.21,68.23,79.41,71.15,65.76,68.85,92.74,49.85,71.68,10.92,80.37,0,14.22,96.54,-996,8,33.95,7,31.37,10.54,0.86,5.4,1.99,17.39,7.18,0,2.11,2.21,28.7,28.61,28.65,29.95,858.22,20.66,0,0,0
9,19,SPEN,88.66,70.03,77.72,71.76,65.13,68.69,94.35,49.86,75.22,9,78.27,0,14.35,94.29,-996,6,46.24,5,21.51,11.55,1.74,5.36,2.3,18.19,8.06,0,2.29,2.52,28.69,28.59,28.65,29.95,915.26,19.46,0,0,0
9,20,SPEN,81.82,69.76,73.41,72.79,65.41,69.7,98.52,72.39,88.52,3.42,73.21,0,10.79,87.01,-996,6,36.17,8,24.11,19.15,1.47,8.01,3.91,31.43,11.65,0,4.54,3.1,28.69,28.59,28.64,29.94,825.82,11.76,0.13,11,0.36
9,21,SPEN,85.73,70.07,76.44,74.01,65.44,70.63,96.38,62,83.07,5.8,76.53,0,12.9,91.93,-996,8,63.89,7,15.97,17.08,4.84,11.81,2.75,28.72,10.33,0.31,7.05,2.06,28.73,28.63,28.67,29.97,812.77,11.32,0.34,30,0.24
9,22,SPEN,84.72,70.93,76.84,73.13,69.25,71.38,97.78,64.78,83.86,5.46,77.17,0,12.83,90.94,-996,8,44.78,9,35.07,14.81,0.22,8.72,3.48,26.08,9.86,0,4.82,2.63,28.71,28.6,28.64,29.94,776.61,10,0.18,15,0.24
9,23,SPEN,86.32,68.58,75.06,74.92,68.48,71.9,99.78,65.85,90.75,3.33,75.14,0,12.45,94.68,-996,3,28.62,6,19.7,7.75,0.79,4.32,1.27,13.01,5.3,0,1.42,1.26,28.79,28.67,28.72,30.02,977.19,12.28,0.01,1,0.12
9,24,SPEN,85.59,71.44,76.69,74.49,69.66,72.08,98.79,62.46,86.61,4.76,76.68,0,13.51,92.31,-996,7,35.82,8,19.86,9.76,1.89,5.37,1.44,15.35,6.11,0,2.07,1.5,28.68,28.51,28.59,29.89,807.52,11.66,0.37,21,0.6
9,25,SPEN,92.21,67.95,80.34,73.72,65.46,70.64,95.88,50.8,74.11,10.71,80.36,0,15.08,99.99,-996,8,42.36,7,22.57,12.58,2.34,8.43,2.08,22.15,10.04,0,4.62,1.99,28.57,28.47,28.51,29.81,792.14,20.01,0,0,0
9,26,SPEN,86.22,66.81,75.53,71.8,66.11,68.14,98.27,56.84,79.25,7.21,75.5,0,11.51,90.82,-996,7,29.86,6,22.22,16.81,3.34,8.94,2.3,24.4,10.85,0,5.25,2.18,28.69,28.47,28.57,29.87,924.27,14.14,0.6,15,1.68
9,27,SPEN,91.18,75.11,81.5,70.99,64.34,67.6,77.3,49.72,63.47,14.16,81.53,0,18.15,97.81,-996,8,73.61,7,16.67,18.28,8.04,13.04,1.93,30.33,11.32,5.02,7.99,1.18,28.48,28.37,28.43,29.73,778.24,19.82,0,0,0
9,28,SPEN,87.39,74.32,78.78,74.34,67.48,70.9,89.91,58.19,77.59,8.03,78.75,0,15.85,94.62,-996,8,37.5,6,24.65,15.9,3.59,9.08,2.99,25.57,9.66,0,5.13,2.44,28.63,28.44,28.56,29.86,835.67,16.12,0.02,2,0.12
9,29,SPEN,86.23,73.38,78.98,75.49,68.59,71.65,89.73,63.84,78.67,7.54,78.97,0,14.81,95.17,-996,7,49.65,8,31.6,17.37,5.79,10.51,2.29,26.53,11.44,2.39,6.68,1.58,28.7,28.61,28.65,29.95,807.07,12.94,0,0,0
9,30,SPEN,87.69,73.76,79.45,72.09,67.31,69.95,83.09,57.76,73.23,9.57,79.41,0,15.73,93.86,-996,8,45.14,7,30.9,14.88,6.76,10.44,1.58,27.47,9.33,3.61,6.58,1.08,28.72,28.63,28.66,29.97,945.67,15.15,0,0,0
10,1,SPEN,87.17,75.11,79.62,71.72,66.59,69.15,85.95,55.93,71.02,10.45,79.65,0,16.14,92.14,-996,8,52.43,7,34.03,18.14,4.66,10.18,2.82,25.86,11.02,0.13,6.06,2.19,28.68,28.59,28.63,29.93,845.8,16.88,0,0,0
10,2,SPEN,89.28,73.8,80.18,70.88,65.79,68.03,83.35,49.6,67.43,12.19,80.31,0,16.54,93.85,-996,8,47.92,9,25.69,15.43,3.48,9.49,2.38,23.02,9.98,0,5.26,2.17,28.68,28.59,28.63,29.94,862.33,18.65,0,0,0
10,3,SPEN,77.05,55.13,65.96,68.23,53.23,60.36,93.42,66.93,82.8,4.17,65.61,0,1.09,-996,-996,1,47.27,2,22.55,11.12,1.45,6.77,1.57,17.17,8.18,0,4.71,1.64,28.92,28.65,28.83,30.14,787.11,-996,0,0,0
10,4,SPEN,81.18,54.32,66.66,68.5,53.25,61.49,97.24,63.77,84.66,4.38,66.43,0,2.75,84.14,-996,4,23.51,2,20,9.22,1.75,4.49,1.42,14.32,6.39,0.46,2.83,1.09,28.91,28.73,28.83,30.14,726.27,15.84,0,0,0
10,5,SPEN,88.02,64.62,73.35,69.8,51.25,64.34,96.28,46.44,75.35,7.85,73.35,0,11.32,90.89,-996,8,22.3,7,20.56,14.46,2.17,8.2,2.53,24.34,9.42,0.3,5.16,1.73,28.73,28.59,28.67,29.97,904.12,13.76,0,0,0
10,6,SPEN,64.36,51.53,59.61,58.03,40.84,52.04,94.74,45.54,76.87,4.07,59.79,7.05,0,-996,-996,1,46.88,2,32.64,17.16,3.07,7.13,2.2,30.4,12.82,0,4.83,1.95,28.95,28.68,28.78,30.09,295.21,5.36,0,0,0
10,7,SPEN,71.6,40.55,56.57,47,37.9,42.92,98.72,31.71,64.35,7.05,58.59,8.92,0,-996,42.17,1,22.56,2,15.04,8.04,0.67,4.19,1.39,15.49,6.48,0,1.75,1.89,29.02,28.85,28.94,30.25,792.31,20.02,0,0,0
10,8,SPEN,75.79,50.85,62.25,50.89,41.36,45.76,75.42,33.55,56.44,9.39,62.82,1.68,0,-996,-996,7,67.36,8,17.36,13.35,3.55,7.62,2.41,21.85,8.43,0,4.6,2.04,28.85,28.64,28.75,30.06,776.64,19.39,0,0,0
10,9,SPEN,80.8,59.36,69.4,65.79,46.94,58.64,84.47,56.33,68.88,7.95,69.5,0,5.08,82.85,-996,7,80.21,8,10.42,17.92,5.81,12.46,2.29,30.53,12.32,3.21,8.45,1.63,28.64,28.43,28.52,29.81,926.44,11.03,0.05,4,0.24
10,10,SPEN,80.19,42.7,61.98,71.05,33.01,53.02,90.53,55.82,72.85,5.09,61.71,3.56,0,83.75,35.04,15,33.68,7,21.18,18.23,7.89,13.62,1.68,29.82,14,4.95,9.74,1.67,28.82,28.43,28.56,29.86,781.26,12.72,0,0,0
10,11,SPEN,54.95,31.02,42.8,33.53,17.11,25.03,88.94,23.93,52.82,5.01,44.72,22.01,0,-996,28.52,-996,-999,-996,-999,17.98,0,9.99,5.25,31.14,14.34,0,7.38,4.6,29.04,28.82,28.96,30.27,793.43,19.64,0,0,0
10,12,SPEN,66.2,34.78,50.41,30.38,21.75,25.31,67.69,18.98,40.6,8.66,51.22,14.51,0,-996,31.48,9,46.18,8,23.96,13.38,3.02,6.74,2.22,19.8,8.11,0,3.68,2.04,28.96,28.68,28.82,30.13,787.12,19.57,0,0,0
10,13,SPEN,76.96,49.21,60.88,46.85,25.22,36.56,74.71,25.32,42.12,11.59,61.24,1.91,0,-996,44.89,8,44.44,6,27.78,12.56,3.03,7.85,2.17,20.02,7.95,0,4.48,1.68,28.69,28.61,28.66,29.96,754.42,18.53,0,0,0
10,14,SPEN,79.56,53.06,65.29,63.92,46.81,55.02,93.18,44.51,71.32,7.18,65.31,0,1.31,-996,-996,7,50.69,6,28.12,14.87,4.4,9.15,2.33,24.47,9.42,2.03,6,1.52,28.68,28.54,28.61,29.91,894.41,14.29,0,0,0
10,15,SPEN,80.62,52.16,67.65,68.31,36.03,57.33,98.33,40.34,71.73,6.35,67.7,0,1.39,82.41,-996,1,29.86,8,25.69,16.23,4.23,8.97,2.62,28.5,11.85,1.45,5.81,2.13,28.86,28.55,28.64,29.94,832.1,10.38,0,0,0
10,16,SPEN,64.99,40.09,51.46,42.71,33.68,36.26,83.6,32.4,58.25,6.15,53.63,12.46,0,-996,37.1,-996,-999,-996,-999,9.94,0,4.98,2.18,16.59,7.5,0,3.07,2.05,28.95,28.76,28.86,30.17,747.18,18.3,0,0,0
10,17,SPEN,76.89,45.82,60.44,43.89,35.58,39.69,76.29,23.03,49.26,10.68,60.67,3.64,0,-996,42.21,7,45.14,8,40.97,12.46,4.17,8.46,1.86,20.31,8.02,1.77,5.16,1.41,28.77,28.54,28.66,29.96,746.23,18.14,0,0,0
10,18,SPEN,75.69,50.77,62.76,47.8,38.66,44.13,81.77,27.45,53.42,10.29,62.59,1.77,0,-996,-996,7,55.21,8,38.19,17.23,4.91,11.96,2.29,27.34,12.96,2.53,7.85,1.73,28.55,28.37,28.46,29.76,722.68,17.61,0,0,0
10,19,SPEN,73.49,47.46,59.2,52.71,45.15,49.04,96.92,42.16,71.75,6,61.41,4.52,0,-996,47.23,-996,-999,-996,-999,15.07,0,5.36,3.79,23.6,11.69,0,3.37,3.47,28.54,28.36,28.47,29.77,712.65,17.18,0,0,0
10,20,SPEN,82.09,48.96,63.91,60.9,37.81,50.67,94.13,33.17,66.04,9.03,64.74,0,0.52,80.91,47.99,6,26.74,7,25.35,21.52,2.44,8.38,3.84,39.01,11.78,0,5.03,3.19,28.53,28.18,28.39,29.68,712.44,16.54,0.27,3,2.28
10,21,SPEN,68.23,43.24,55.51,39.28,21.41,30.45,70.72,17.49,41.53,9.78,56.99,9.26,0,-996,39.84,13,45.64,12,31.71,18.66,2.09,8.16,3.85,27.85,11.9,0,3.96,3.41,28.79,28.32,28.58,29.87,733.73,17.61,0,0,0
10,22,SPEN,70.47,37.36,54.59,33.9,24.49,29.1,72.66,20.2,41.02,10.08,56.38,11.09,0,-996,33.58,12,35.54,8,20.91,14.59,2.2,6.65,2.6,30.53,8.51,0,2.84,2.46,28.9,28.71,28.81,30.12,722.52,17.37,0,0,0
10,23,SPEN,77.58,54.61,63.74,58.86,30.22,44.92,97,36.15,52.39,10.11,63.95,0,1.09,-996,-996,8,41.33,9,18.82,20.42,0.44,10.17,5.37,32.53,12.45,0,6.01,3.68,28.74,28.59,28.65,29.96,714.98,15.01,0.2,15,0.36
